1	1	1	0.010472	0	0	1
3	1	1	0.010472	0	0	1
5	1	1	0.010472	0	0	1
7	1	1	0.010472	0	0	1
9	1	1	0.010472	0	0	1
11	1	1	0.010472	0	0	1
13	1	1	0.010472	0	0	1
15	1	1	0.010472	0	0	1
17	1	1	0.010472	0	0	1
19	1	1	0.010472	0	0	1
21	1	1	0.010472	0	0	1
23	1	1	0.010472	0	0	1
25	1	1	0.010472	0	0	1
27	1	1	0.010472	0	0	1
29	1	1	0.010472	0	0	1
31	1	1	0.010472	0	0	1
33	1	1	0.010472	0	0	1
35	1	1	0.010472	0	0	1
37	1	1	0.010472	0	0	1
39	1	1	0.010472	0	0	1
41	1	1	0.010472	0	0	1
43	1	1	0.010472	0	0	1
45	1	1	0.010472	0	0	1
47	1	1	0.010472	0	0	1
49	1	1	0.010472	0	0	1
51	1	1	0.010472	0	0	1
53	1	1	0.010472	0	0	1
55	1	1	0.010472	0	0	1
57	1	1	0.010472	0	0	1
59	1	1	0.010472	0	0	1
61	1	1	0.010472	0	0	1
63	1	1	0.010472	0	0	1
65	1	1	0.010472	0	0	1
67	1	1	0.010472	0	0	1
69	1	1	0.010472	0	0	1
71	1	1	0.010472	0	0	1
73	1	1	0.010472	0	0	1
75	1	1	0.010472	0	0	1
77	1	1	0.010472	0	0	1
79	1	1	0.010472	0	0	1
81	1	1	0.010472	0	0	1
83	1	1	0.010472	0	0	1
85	1	1	0.010472	0	0	1
87	1	1	0.010472	0	0	1
89	1	1	0.010472	0	0	1
91	1	1	0.010472	0	0	1
93	1	1	0.010472	0	0	1
95	1	1	0.010472	0	0	1
97	1	1	0.010472	0	0	1
99	1	1	0.010472	0	0	1
1.605	2.783	0.859688699229305	0.00665353233249391	0	-2668.50977533283	2
3.52	2.997	1.05578583218715	0.0123241253640648	0	-1654.38467556259	2
5.609	2.955	1.03320350571626	0.0115501129492529	0	-6359.78273862878	2
7.49	2.786	0.847350523743156	0.00637115138757918	0	-776.21688667391	2
9.217	2.876	0.880390021647871	0.0071458509412663	0	-1336.42327154389	2
11.051	2.953	0.953165518010793	0.00906846093234952	0	-111.197488480428	2
13.047	3.049	1.04339224720571	0.0118951913944766	0	-2930.94610660077	2
14.859	2.625	0.767757752207335	0.00473915866425229	0	-6348.6780846055	2
16.74	3.099	1.11320925825485	0.0144463804091157	0	-1997.54677412101	2
18.735	2.877	0.882264594227551	0.00719159416314159	0	-10112.61633471	2
20.701	3.063	1.08334694434357	0.0133146975628181	0	-79.0766916559496	2
22.826	3.038	1.04176643414135	0.0118396727569677	0	-1478.64149598974	2
24.737	2.853	0.869457994868608	0.00688294713271933	0	-4390.07438851469	2
26.589	2.939	0.982268607399279	0.00992474624461786	0	-193.390221022397	2
28.812	3.236	1.24104652119448	0.0200167148560481	0	-3466.89113973156	2
31.222	3.165	1.16928567241269	0.0167413510224848	0	-1652.82630866396	2
33.308	2.897	0.91654585146001	0.00806289874728187	0	-1068.2579879717	2
35.214	2.98	0.989637041544477	0.0101497757011767	0	-825.064762612032	2
37.083	2.878	0.878497893112953	0.00709987644134484	0	-107.641703957744	2
38.857	2.801	0.896456572513592	0.00754425544475825	0	-16503.2336050306	2
40.764	2.987	1.01026858555807	0.0107978965963389	0	-7575.61486195215	2
42.772	2.996	0.997305553419472	0.0103875548522445	0	-6564.59052337798	2
44.668	2.87	0.89864902196331	0.0075997435233974	0	-483.75282921632	2
46.48	2.774	0.9131050487068	0.00797243248699596	0	-16088.586407429	2
48.468	3.007	1.07544396790681	0.0130254273794682	0	-878.820945579097	2
50.486	2.884	0.942662742205843	0.00877198024765743	0	-1536.83550229549	2
52.536	3.057	1.10717601428036	0.0142127665981585	0	-2058.72004852433	2
54.605	2.928	0.961545767935744	0.00930976031992293	0	-1340.48730712207	2
56.511	2.884	0.945100153236882	0.0088402005730105	0	-1679.06826423451	2
58.28	2.528	0.823396498849314	0.00584595766531442	0	-7710.26948308453	2
60.19	2.923	1.08708932689623	0.013453160190295	0	-5758.82477996507	2
62.648	3.352	1.37059800797673	0.0269624223152301	0	-6652.51197908856	2
64.98	2.962	0.961278771673376	0.00930200723790822	0	-750.553155279349	2
66.921	2.989	0.979599084277444	0.00984404815259391	0	-2048.8373411617	2
69.065	3.116	1.16434856629808	0.0165301827985802	0	-12225.4993011944	2
71.183	2.916	0.953870353775842	0.00908859333273288	0	-2917.83709318948	2
73.165	2.962	1.02816128102862	0.0113818367680018	0	-9968.85700857699	2
75.102	2.895	0.909047836494124	0.00786663193117882	0	-3630.37968375309	2
77.213	3.193	1.20158750734127	0.0181674858752769	0	-5239.72457087809	2
79.445	2.986	1.03076023035779	0.0114683669279532	0	-591.257158556182	2
81.373	2.843	0.897438961783778	0.00756908493667099	0	-12502.2737729026	2
83.373	3.043	1.10217074739191	0.0140208795626746	0	-5959.22175033753	2
85.596	3.048	1.12075213876969	0.0147420319102239	0	-3546.48080185857	2
87.45	2.648	0.733474442459604	0.00413222132858208	0	-847.140221918129	2
89.285	3.083	1.10151814195037	0.0139959886312225	0	-4619.91973464581	2
91.375	2.961	0.98858841812219	0.0101175456459375	0	-6770.57120558734	2
93.61	3.172	1.24623614437905	0.0202688751041222	0	-3965.46524058053	2
95.852	2.822	0.995757912564488	0.0103392709445323	0	-3048.45080306269	2
97.811	2.794	0.963260417981913	0.00935965330670287	0	-1182.96575766607	2
