1	1	1	1	0	0	1
3	1	1	1	0	0	1
5	1	1	1	0	0	1
7	1	1	1	0	0	1
9	1	1	1	0	0	1
11	1	1	1	0	0	1
13	1	1	1	0	0	1
15	1	1	1	0	0	1
17	1	1	1	0	0	1
19	1	1	1	0	0	1
21	1	1	1	0	0	1
23	1	1	1	0	0	1
25	1	1	1	0	0	1
27	1	1	1	0	0	1
29	1	1	1	0	0	1
31	1	1	1	0	0	1
33	1	1	1	0	0	1
35	1	1	1	0	0	1
37	1	1	1	0	0	1
39	1	1	1	0	0	1
41	1	1	1	0	0	1
43	1	1	1	0	0	1
45	1	1	1	0	0	1
47	1	1	1	0	0	1
49	1	1	1	0	0	1
1	4	1.39605680034563	1	0	-0.4501455	2
3.72834002838055	4	1.33228322803493	1	0	-0.0712044	2
6.14678214682532	4	1.08615889040984	1	0	-0.6206576	2
8.9706014964798	4	1.73766045924465	1	0	-0.4993392	2
11.5580268152911	4	0.849764859566629	1	0	-0.5207673	2
13.3184025776146	4	0.91061090275686	1	0	-0.1080246	2
15.2422225421152	4	1.01320906174379	1	0	-0.5441356	2
17.3356615354933	4	1.08022993163428	1	0	-0.0880961	2
19.3942631225782	4	0.978371655450665	1	0	-0.0096314	2
20.9292188261297	4	0.556584048100841	1	0	-1.8546644	2
22.6426053421421	4	1.15680246791149	1	0	-0.8845681	2
24.9114419897643	4	1.11203417971071	1	0	-0.7692823	2
27.4009619866147	4	1.3774858171397	1	0	-7.7995132	2
30.275211582872	4	1.49676377911765	1	0	-1.0629791	2
32.5253615778313	4	0.753386215841645	1	0	-0.7141368	2
34.2202949054878	4	0.941547111814835	1	0	-0.051052	2
36.4203452051085	4	1.25850318780586	1	0	-0.8353726	2
38.4535972921387	4	0.774748899224287	1	0	-3.2009896	2
40.0790456205988	4	0.85069942923587	1	0	-0.0247192	2
41.9420683234314	4	1.01232327359671	1	0	-0.4250884	2
43.8863749650253	4	0.931983367997214	1	0	-0.8987956	2
46.1653908258497	4	1.34703249282712	1	0	-1.2192797	2
48.729631556211	4	1.21720823753422	1	0	-0.8785174	2
